0,1536135829298,0.044664463485196496
500,1536135829724,0.004680028550429026
1000,1536135830095,0.004575980440435048
1500,1536135830547,0.004629322591167018
2000,1536135831024,0.004522715686029765
2500,1536135831379,0.004507338027607833
3000,1536135831857,0.004496386186502689
3500,1536135832243,0.00448240357774312
4000,1536135832732,0.004462443335619535
4500,1536135833173,0.004481680551836594
5000,1536135833549,0.004505700748952979
5500,1536135833920,0.0044291926327553665
6000,1536135834306,0.004487137775558646
6500,1536135834644,0.004382187642410806
7000,1536135835026,0.004387785521053996
7500,1536135835395,0.0043586177969199376
8000,1536135835775,0.004267917026487716
8500,1536135836153,0.004115883885259374
9000,1536135836574,0.0025470467568215445
9500,1536135836989,5.772577735527081e-4
10000,1536135837354,4.329822224700359e-4
10500,1536135837751,3.682570462431942e-4
11000,1536135838170,3.193200627942926e-4
11500,1536135838596,2.813797939543883e-4
12000,1536135839016,2.5878051366551893e-4
12500,1536135839389,2.4805565625928087e-4
13000,1536135839809,2.3420042523079266e-4
13500,1536135840266,2.2661311685372805e-4
14000,1536135840646,2.1845484659273302e-4
14500,1536135841040,2.142203412563953e-4
15000,1536135841442,2.1115074382380703e-4
15500,1536135841819,2.1336392085346225e-4
16000,1536135842220,2.1164631476541302e-4
16500,1536135842602,2.0072435748999824e-4
17000,1536135843000,2.0804123137704468e-4
17500,1536135843379,2.0214487351814234e-4
18000,1536135843715,2.0287022480934417e-4
18500,1536135844135,2.0382783968694892e-4
19000,1536135844512,1.988253968364457e-4
19500,1536135844904,2.0010416493119492e-4
20000,1536135845332,2.0110820991801168e-4
20500,1536135845712,2.008146422080194e-4
21000,1536135846084,1.97371696834023e-4
21500,1536135846462,1.987966037753558e-4
22000,1536135846868,1.9589248907090617e-4
22500,1536135847279,1.9650803137158398e-4
23000,1536135847628,1.989382550901326e-4
23500,1536135848047,1.9611639242251915e-4
24000,1536135848478,1.9734934047186848e-4
24500,1536135848865,1.9826580379731675e-4
25000,1536135849283,1.9704796178507167e-4
25500,1536135849666,1.990225416426303e-4
26000,1536135850076,1.985681269710122e-4
26500,1536135850509,2.0100786853979839e-4
27000,1536135850918,1.9932073088999334e-4
27500,1536135851328,1.9927194674114148e-4
28000,1536135851734,1.968976030445921e-4
28500,1536135852135,1.9961930527043667e-4
29000,1536135852491,1.9996055828289819e-4
29500,1536135852899,2.004741109110214e-4
30000,1536135853296,1.9742532118997066e-4
30500,1536135853696,1.9727306197390884e-4
31000,1536135854060,2.007673177346742e-4
31500,1536135854432,1.9780167644047617e-4
