0,1536005278493,0.052347862257604974
500,1536005279129,0.004549803696337794
1000,1536005279763,0.004521900830058631
1500,1536005280392,0.00449506340124298
2000,1536005281033,0.004467587704301279
2500,1536005281675,0.004445754996891768
3000,1536005282602,0.004434962154672756
3500,1536005283235,0.004418682260721077
4000,1536005283876,0.004392761448707645
4500,1536005284490,0.004389113630017745
5000,1536005285124,0.00435709512961833
5500,1536005285764,0.004341351391039512
6000,1536005286405,0.004331219175080001
6500,1536005287046,0.004296184815239015
7000,1536005287687,0.004281872884167561
7500,1536005288329,0.00426667725240701
8000,1536005288970,0.004271341797719409
8500,1536005289611,0.004246110192686293
9000,1536005290252,0.003214524518296253
9500,1536005290894,9.439409946741714e-4
10000,1536005291537,6.65352518179451e-4
10500,1536005292182,5.648618096488061e-4
11000,1536005292829,4.947513987826778e-4
11500,1536005293479,4.4506986302462445e-4
12000,1536005294129,4.062601539608621e-4
12500,1536005294780,3.8026412803512504e-4
13000,1536005295432,3.594157692806333e-4
13500,1536005296084,3.447741889732306e-4
14000,1536005296735,3.330064803526357e-4
14500,1536005297387,3.2312831561890184e-4
15000,1536005298039,3.154156087746836e-4
15500,1536005298690,3.0860004316747195e-4
16000,1536005299341,3.0388589707438103e-4
16500,1536005299992,3.0022646563109977e-4
17000,1536005300644,2.96405982537614e-4
17500,1536005301295,2.92678811527725e-4
18000,1536005301946,2.892966235085577e-4
18500,1536005302597,2.8712260966258523e-4
19000,1536005303248,2.858506017226035e-4
19500,1536005303898,2.8337956776062947e-4
20000,1536005304550,2.8160373053206145e-4
20500,1536005305201,2.8001975991052015e-4
21000,1536005305854,2.788087242156038e-4
21500,1536005306505,2.7731770302978506e-4
22000,1536005307156,2.7757546551165576e-4
22500,1536005307807,2.7598675622612516e-4
23000,1536005308457,2.7452809824208993e-4
23500,1536005309108,2.7385618624494346e-4
24000,1536005309759,2.7339213507777927e-4
24500,1536005310410,2.73135261966065e-4
25000,1536005311061,2.716866841296803e-4
25500,1536005311712,2.715853504127353e-4
26000,1536005312363,2.7113007609103155e-4
26500,1536005313014,2.701960120051315e-4
27000,1536005313665,2.699576890406523e-4
27500,1536005314316,2.6954508232851336e-4
28000,1536005314967,2.6876318971911275e-4
28500,1536005315619,2.685829152989767e-4
29000,1536005316217,2.686317280744172e-4
29500,1536005316816,2.679298880101683e-4
30000,1536005317412,2.6777405454960737e-4
