0,1536316504987,0.006272757533819071
500,1536316506778,0.0017132042868827828
1000,1536316508706,0.001657279852299476
1500,1536316510435,0.0019058070447165885
2000,1536316512217,0.0015780980487010326
2500,1536316514107,0.0015405682144798108
3000,1536316515933,0.0017038122894412271
3500,1536316517948,0.0016325318377515626
4000,1536316520041,0.0015155656120264388
4500,1536316522037,0.0015123925147054844
5000,1536316523978,0.001503961463793024
5500,1536316526047,0.0016782351861098404
6000,1536316527870,0.0016188014049624603
6500,1536316529841,0.0015346205323619518
7000,1536316531747,0.0023288742915543504
7500,1536316533698,0.0015162471145576328
8000,1536316535557,0.001777519432067237
8500,1536316537429,0.0016273596900172153
9000,1536316539285,0.0015385427654081394
9500,1536316541027,0.001550057052248281
10000,1536316543019,0.0016060941585821123
10500,1536316545169,0.0015231468226437415
11000,1536316547108,0.0014900310179799794
11500,1536316549058,0.0014941152818129027
12000,1536316551035,0.0015397964990221855
12500,1536316552911,0.001616157515525568
13000,1536316554928,0.0020690633826186814
13500,1536316556870,0.0017303413222454198
14000,1536316558764,0.0015052085063835575
14500,1536316560824,0.0017492822781518954
15000,1536316562825,0.0018029369924399611
15500,1536316564563,0.001672379712049681
16000,1536316566459,0.001524862782427025
16500,1536316568246,0.0020426913961619194
17000,1536316570068,0.0016030558618803914
17500,1536316572045,0.0016777677130679403
18000,1536316573852,0.0020001082064376695
18500,1536316575416,0.001531451095193299
19000,1536316577378,0.0018155699237554816
19500,1536316579356,0.001590470629160968
20000,1536316581315,0.0017221126113814635
20500,1536316583259,0.0015507108247073023
21000,1536316584996,0.0015586854896257611
21500,1536316586721,0.001560500390975999
22000,1536316588673,0.0015241238123909877
22500,1536316590647,0.0016617383182909067
23000,1536316592696,0.0017205920746729013
23500,1536316594641,0.001554227244990218
24000,1536316596464,0.001532681694125553
24500,1536316598391,0.0018953299706649844
25000,1536316600114,0.0015431561064370336
25500,1536316602148,0.0018706179521965872
26000,1536316603934,0.0014973315593438449
26500,1536316605931,0.001569669704861528
27000,1536316607689,0.0015803018314114077
27500,1536316609592,0.001555696439654572
28000,1536316611338,0.0014956740069002564
28500,1536316613113,0.0015957976186617877
29000,1536316614780,0.0015180577735035105
29500,1536316616553,0.001566113514933784
30000,1536316618560,0.0015285243498131898
30500,1536316620509,0.0020221038128465504
31000,1536316622467,0.0016586599562344027
31500,1536316624483,0.0015106501323134674
32000,1536316626503,0.0016050219127475502
32500,1536316628541,0.0015988063300213238
33000,1536316630461,0.001521863503353281
33500,1536316632251,0.001758648179070297
34000,1536316634346,0.001538236628465336
34500,1536316636330,0.0015689637582637327
35000,1536316638176,0.0017030309803480242
35500,1536316640046,0.0016009141524395592
36000,1536316642011,0.0015626767928371202
36500,1536316643936,0.0015992648187583794
37000,1536316645822,0.0015297418552895718
37500,1536316647654,0.0018408640128482917
38000,1536316649559,0.0015187369445748165
38500,1536316651366,0.001668700965669231
39000,1536316653320,0.0015414739259446268
39500,1536316655063,0.0015017728215022555
40000,1536316657104,0.0015700681258609826
40500,1536316659222,0.001498906890447155
41000,1536316661194,0.0015576532120620899
41500,1536316662988,0.0017207583735409304
42000,1536316664888,0.001966525682580398
42500,1536316666836,0.0015064903496209195
